started,wait,duration,text
12:01PM askandyver2@chat.libraryh3lp.com: If we have a copy of the thesis, it would be in our catalog. Let me check one more thing.

12:03PM askandyver2@chat.libraryh3lp.com: No - that didn't work either. I suggest you contact the University Archives. Perhaps they could provide some direction. The archivist is Julia Corrin. http://www.library.cmu.edu/about/people/julia-corrin

12:04PM 33261947286995819335730559@web.libraryh3lp.com: Thank you so much for your help and time, I wish you a nice day!

12:04PM askandyver2@chat.libraryh3lp.com: You are welcome. Good luck!

"

11/2/16 15:21,0:00:05,0:12:40,"15:21PM 68864967078571393829547179@web.libraryh3lp.com: Hello

15:21PM askandyver2@chat.libraryh3lp.com: Hi

15:21PM 68864967078571393829547179@web.libraryh3lp.com: I have some books checked out that I need for a research paper due just before Thanksgiving break.  They are due on November 4th, and I've already renewed them once.  Is there anyway for me to renew them again?

15:22PM askandyver2@chat.libraryh3lp.com: If you can't renew them again online, then you'll need to bring them into the library and you can renew in person as long as no one has a hold on them (you would have gotten an email asking you to bring the books back if someone had).

15:23PM 68864967078571393829547179@web.libraryh3lp.com: Is there anyway for me to renew them in person without bringing in the physical books?  I live off campus, and it is a decent number of books.  I can come in in person, I'd just like to not have to carry around several books all day if I don't absolutely have to.

15:24PM askandyver2@chat.libraryh3lp.com: As far as I know, no, you need to bring them in.  You can double check with circulation by calling 412-268-2444

15:24PM 68864967078571393829547179@web.libraryh3lp.com: Ok, thank you

15:24PM askandyver2@chat.libraryh3lp.com: You're welcome!

15:25PM askandyver2@chat.libraryh3lp.com: You  can always bring them in a few at a time.

15:25PM 68864967078571393829547179@web.libraryh3lp.com: Yeah, I would have, but at this point they are due on Friday and I forgot to do it sooner

15:26PM askandyver2@chat.libraryh3lp.com: oops....time does fly this time of year!!

15:27PM 68864967078571393829547179@web.libraryh3lp.com: It sure does

15:28PM askandyver2@chat.libraryh3lp.com: Well, consider paying a fine if you have to: Books	25Î¢

15:28PM askandyver2@chat.libraryh3lp.com: http://www.library.cmu.edu/using/borrow/fines

15:32PM 68864967078571393829547179@web.libraryh3lp.com: I'll probably just bring them in tomorrow (I called the circulation desk, you were right, I do have to bring them in)

15:32PM askandyver2@chat.libraryh3lp.com: Yeah, that's what I thought.  Just suck it up, bring it in, and then you can relax about it.  And also save the money for a cup of coffee or something else! ;-)

15:33PM askandyver2@chat.libraryh3lp.com: You'll feel so virtuous when it's done!

15:33PM 68864967078571393829547179@web.libraryh3lp.com: Yup :) Thank you for your help!

15:33PM askandyver2@chat.libraryh3lp.com: You're welcome! Have a great day! :-)

15:33PM 68864967078571393829547179@web.libraryh3lp.com: Same to you :)

15:33PM askandyver2@chat.libraryh3lp.com: Thx!

"

12/2/16 12:02,0:00:11,0:12:52,"12:02PM 06360676456561458678735543@web.libraryh3lp.com: Hi, I'm student from Tepper. I'm trying to find industry report on data analytics/business intelligence tools. Can you give me some suggestion on how to get started?

12:02PM askandyver2@chat.libraryh3lp.com: Hi!

12:02PM askandyver2@chat.libraryh3lp.com: This is Ryan Splenda, I am the Business & Economics Librarian

12:03PM 06360676456561458678735543@web.libraryh3lp.com: Hi Ryan!

12:03PM askandyver2@chat.libraryh3lp.com: I can lead you to a guide that I have created that focuses on industry research

12:03PM 06360676456561458678735543@web.libraryh3lp.com: OK

12:03PM askandyver2@chat.libraryh3lp.com: ANd I can tell you which resources to dig into on that guide that may have some info

12:03PM askandyver2@chat.libraryh3lp.com: One second

12:03PM askandyver2@chat.libraryh3lp.com: Here is the link to the guide: http://guides.library.cmu.edu/industries

12:04PM askandyver2@chat.libraryh3lp.com: Do you have time to look at it now?

12:09PM askandyver2@chat.libraryh3lp.com: Are you still there?

12:11PM 06360676456561458678735543@web.libraryh3lp.com: oh sorry

12:11PM 06360676456561458678735543@web.libraryh3lp.com: yes

12:11PM askandyver2@chat.libraryh3lp.com: no worries! Just checking :)

12:11PM askandyver2@chat.libraryh3lp.com: Were you able to get into the guide?

12:11PM 06360676456561458678735543@web.libraryh3lp.com: yep

12:11PM askandyver2@chat.libraryh3lp.com: Okay, now under the ""Industry Overview"" section

12:12PM askandyver2@chat.libraryh3lp.com: take a look at Gartner, BCC Research, and Frost & Sullivan since you are focusing more on technology

12:12PM 06360676456561458678735543@web.libraryh3lp.com: ok

12:13PM askandyver2@chat.libraryh3lp.com: One quick note about Frost & Sullivan. We have read-only access to that database. If you find a report of interest, just email me and I can get the PDF for you

12:13PM askandyver2@chat.libraryh3lp.com: my email is rsplenda@andrew.cmu.edu

12:13PM 06360676456561458678735543@web.libraryh3lp.com: oh great. That's awesome. Thank you

12:13PM askandyver2@chat.libraryh3lp.com: No problem! 

12:13PM askandyver2@chat.libraryh3lp.com: Does that cover everything for now?

12:14PM 06360676456561458678735543@web.libraryh3lp.com: yep

12:14PM 06360676456561458678735543@web.libraryh3lp.com: thank you!

12:14PM askandyver2@chat.libraryh3lp.com: Perfect! You are very welcome

12:14PM askandyver2@chat.libraryh3lp.com: If you have any further questions, please don't hesitate to email me :)

12:14PM 06360676456561458678735543@web.libraryh3lp.com: yep. Thanks again!

12:15PM askandyver2@chat.libraryh3lp.com: You are welcome. Have a wonderful day!

12:15PM 06360676456561458678735543@web.libraryh3lp.com: You too!

12:15PM askandyver2@chat.libraryh3lp.com: will do, thanks!

"

6/6/16 11:25,0:03:20,0:12:53,"11:25AM 02995390059543265315771051@web.libraryh3lp.com: sorry for the late reply

11:25AM 02995390059543265315771051@web.libraryh3lp.com: How can I have access to the 2007 edition?

11:26AM 02995390059543265315771051@web.libraryh3lp.com: I tried search in the library website and don't see it

11:29AM askandyver2@chat.libraryh3lp.com: hi-

11:29AM 02995390059543265315771051@web.libraryh3lp.com: hi

11:29AM askandyver2@chat.libraryh3lp.com: the librarian you were chatting with left,

11:29AM 02995390059543265315771051@web.libraryh3lp.com: sorry I was distracted by something else

11:29AM askandyver2@chat.libraryh3lp.com: so I'm trying to piece together your question-is this what you want:http://search.library.cmu.edu/vufind/Record/1642788

11:29AM 02995390059543265315771051@web.libraryh3lp.com: unfortunately it's not

11:30AM 02995390059543265315771051@web.libraryh3lp.com: It's a different handbook

11:30AM 02995390059543265315771051@web.libraryh3lp.com: How long does it take to request the library to buy the book in the link I sent before?

11:31AM askandyver2@chat.libraryh3lp.com: I don't have that link-that's the problem, so I can't find you the 2007 edition you were asking about.  Depending if it was ordered rush or not, which I also can't tell, it could take a few days.

11:32AM 02995390059543265315771051@web.libraryh3lp.com: http://www.madcad.com/store/subscription/ASHRAE-Guideline-20-2010-RA2016/

11:33AM 02995390059543265315771051@web.libraryh3lp.com: This is the link of the ASHRAE guideline I need

11:33AM askandyver2@chat.libraryh3lp.com: Thank!

11:33AM 02995390059543265315771051@web.libraryh3lp.com: Actually it's not like a book, more like a 8-page report/paper

11:33AM 02995390059543265315771051@web.libraryh3lp.com: I think it's a digital version

11:37AM askandyver2@chat.libraryh3lp.com: OKI-you were asking about the 2007 edition, but I don't see it either. The only  ASHRAE 2007 I found was the link I gave you, and if that's not it, we don't have it.  I just talked to the librarian you were chatting with before and she confirmed that the 2007 she thought we had was the link I gave you.  

11:39AM 02995390059543265315771051@web.libraryh3lp.com: Yeah, thanks for confirming me with that.. What I need is ASHRAE Guideline 20-2010 (RA 2016) - Documenting HVAC&R Work Processes and Data Exchange Requirements, it's not the same book you sent to me in the link. I also don't think there seems to be a 2007 version, the one I need is first published in 2010 I think.

11:40AM 02995390059543265315771051@web.libraryh3lp.com: So if this is a digital version, I am wondering will it be fast to get the document if I request it

11:40AM askandyver2@chat.libraryh3lp.com: We don't have it-you'll need to use our interlibrary loan service if you need to get something we don't have, as long as you are a CMU affiliated person.  Here's the link http://www.library.cmu.edu/using/requesting

11:40AM askandyver2@chat.libraryh3lp.com: Usually interlibrary loan takes about 5 days

11:41AM askandyver2@chat.libraryh3lp.com: If you want a librarian to consider buying it, let me know what dept you are in and I will give you the contact info for that librarian

11:41AM 02995390059543265315771051@web.libraryh3lp.com: I see, thanks for letting me know!

11:41AM 02995390059543265315771051@web.libraryh3lp.com: I will probably buy it myself as it's not expensive

11:41AM 02995390059543265315771051@web.libraryh3lp.com: Thanks for the help´_

11:41AM askandyver2@chat.libraryh3lp.com: You're welcome!

"

1/20/17 11:20,0:00:12,0:12:54,"11:20AM 13803876028770255645507324@web.libraryh3lp.com: Hi. I have added a couple E-texts to my bookbag, but don't know how to open them. Could you help me?

11:21AM askandyver2@chat.libraryh3lp.com: Hi

11:22AM askandyver2@chat.libraryh3lp.com: Sure, can you tell me a little more about where you are in the process?  Have you tried to access the books online?

11:23AM 13803876028770255645507324@web.libraryh3lp.com: So far I have clicked on my bookbag and then clicked ""export files"". But they are exported in formats that my computer can't open.

11:23AM askandyver2@chat.libraryh3lp.com: Okay. If you give me one of the titles, I can find it and walk you through the process.

11:23AM 13803876028770255645507324@web.libraryh3lp.com: css3 for web designers

11:24AM askandyver2@chat.libraryh3lp.com: Is this the one by Jeff Zeldman?

11:24AM 13803876028770255645507324@web.libraryh3lp.com: Yes

11:26AM askandyver2@chat.libraryh3lp.com: Okay, from what I can tell, we do have access to this eBook through Safari Books Online.  Try this link here:  http://vufind.library.cmu.edu/vufind/Summon/Record?id=FETCH-LOGICAL-b8282-3ae346b0e6c2465f9718f4153b66de8ce23814bfbbef18b9e09973680dbc0c093

11:26AM askandyver2@chat.libraryh3lp.com: Is that the one?

11:27AM 13803876028770255645507324@web.libraryh3lp.com: Yep, that's the one :)

11:29AM askandyver2@chat.libraryh3lp.com: Okay, great.  So, to access this book you will need to click the Link about 2/3rds of the way down.  Unfortunately, we can only read Safari Books while online in their platform, i.e. we cannot download them.  There is a option to create a personal folder within the Safari Books Online application; you can save the book there, and then come back to it whenever you wish to read it.  

11:29AM askandyver2@chat.libraryh3lp.com: Here is the link I mean:  	http://proquestcombo.safaribooksonline.com/9780134433967

11:32AM askandyver2@chat.libraryh3lp.com: When you are ready, would you like to go through any other eBooks you have selected and see how to access them?  We use a variety of eBook vendors, and, unfortunately, they are all a bit different in terms of how to access or download (where possible) their books.

11:33AM 13803876028770255645507324@web.libraryh3lp.com: I looked through the css3 ebook. And I'm thinking a hardcopy will be easier to use. Thanks so much for your help though! I appreciate it!

11:34AM askandyver2@chat.libraryh3lp.com: no problem, thanks!  Good luck!

"

1/17/17 17:29,0:00:16,0:13:14,"17:29PM 70525853797742558326256904@web.libraryh3lp.com: hello

17:29PM askandyver2@chat.libraryh3lp.com: Hello, How may I help you?

17:29PM 70525853797742558326256904@web.libraryh3lp.com: I want to find a book:  Applying UML and Patterns: An Introduction to Object-Oriented Analysis and Design and Iterative Development, 3rd Edition. Prentice Hall. ISBN 0-13-148906-2.

17:30PM 70525853797742558326256904@web.libraryh3lp.com: May I borrow it?

17:30PM askandyver2@chat.libraryh3lp.com: Let me check if we have that book. 

17:30PM 70525853797742558326256904@web.libraryh3lp.com: ok,thank you

17:32PM askandyver2@chat.libraryh3lp.com: We have that book available as an ebook

17:32PM askandyver2@chat.libraryh3lp.com: You can access it here http://vufind.library.cmu.edu/vufind/Summon/Record?id=FETCH-safari_books_01314890623

17:35PM 70525853797742558326256904@web.libraryh3lp.com: is this an e-book? may I book the paper book?
